kode_desa_kelurahan,kode_kecamatan,kode_kabupaten_kota,kode_provinsi,nama_desa_kelurahan
81.01.01.2004,81.01.01,81.01,81,Soahuku
81.01.01.2005,81.01.01,81.01,81,Amahai
81.01.01.2006,81.01.01,81.01,81,Haruru
81.01.01.2007,81.01.01,81.01,81,Sehati
81.01.01.2008,81.01.01,81.01,81,Makariki
81.01.01.2010,81.01.01,81.01,81,Yafila
81.01.01.2011,81.01.01,81.01,81,Banda Baru
81.01.01.2020,81.01.01,81.01,81,Yainuelo
81.01.01.2021,81.01.01,81.01,81,Nua Nea
81.01.01.2022,81.01.01,81.01,81,Hatuhenu
81.01.01.2023,81.01.01,81.01,81,Nuweletetu
81.01.02.2001,81.01.02,81.01,81,Usliapan
81.01.02.2002,81.01.02,81.01,81,Kuralele
81.01.02.2003,81.01.02,81.01,81,Kokroman
81.01.02.2004,81.01.02,81.01,81,Messa
81.01.02.2005,81.01.02,81.01,81,Ameth
81.01.02.2006,81.01.02,81.01,81,Waru
81.01.02.2007,81.01.02,81.01,81,Bumey
81.01.02.2008,81.01.02,81.01,81,Sifluru
81.01.02.2009,81.01.02,81.01,81,Layeni
81.01.02.2010,81.01.02,81.01,81,Wotay
81.01.02.2011,81.01.02,81.01,81,Issu
81.01.02.2012,81.01.02,81.01,81,Lesluru
81.01.02.2013,81.01.02,81.01,81,Watludan
81.01.02.2014,81.01.02,81.01,81,Trana
81.01.02.2015,81.01.02,81.01,81,Jerili
81.01.02.2016,81.01.02,81.01,81,Nakupia
81.01.06.2001,81.01.06,81.01,81,Wahai
81.01.06.2002,81.01.06,81.01,81,Air Besar
81.01.06.2003,81.01.06,81.01,81,Pasahari
81.01.06.2007,81.01.06,81.01,81,Manusela
81.01.06.2009,81.01.06,81.01,81,Kaloa
81.01.06.2010,81.01.06,81.01,81,Kanikeh
81.01.06.2011,81.01.06,81.01,81,Roho
81.01.06.2012,81.01.06,81.01,81,Huaulu
81.01.06.2021,81.01.06,81.01,81,Rumahsokat
81.01.06.2022,81.01.06,81.01,81,Sawai
81.01.06.2044,81.01.06,81.01,81,Besi
81.01.06.2045,81.01.06,81.01,81,Malaku
81.01.06.2046,81.01.06,81.01,81,Maraina
81.01.06.2047,81.01.06,81.01,81,Solea
81.01.06.2048,81.01.06,81.01,81,Elemata
81.01.06.2049,81.01.06,81.01,81,Hatuolo
81.01.06.2050,81.01.06,81.01,81,Siatele
81.01.06.2051,81.01.06,81.01,81,Masihulan
81.01.06.2052,81.01.06,81.01,81,Oping
81.01.06.2053,81.01.06,81.01,81,Olong
81.01.09.2001,81.01.09,81.01,81,Nusantara
81.01.09.2002,81.01.09,81.01,81,Dwiwarna
81.01.09.2003,81.01.09,81.01,81,Merdeka
81.01.09.2004,81.01.09,81.01,81,Rajawali
81.01.09.2005,81.01.09,81.01,81,Kampung Baru
81.01.09.2006,81.01.09,81.01,81,Pulau Hatta
81.01.09.2007,81.01.09,81.01,81,Selamon
81.01.09.2008,81.01.09,81.01,81,Lonthoir
81.01.09.2009,81.01.09,81.01,81,Pulau Ay
81.01.09.2010,81.01.09,81.01,81,Pulau Rhun
81.01.09.2011,81.01.09,81.01,81,Tanah Rata
81.01.09.2012,81.01.09,81.01,81,Waer
81.01.09.2013,81.01.09,81.01,81,Boiyauw
81.01.09.2014,81.01.09,81.01,81,Dender
81.01.09.2015,81.01.09,81.01,81,Lautang
81.01.09.2016,81.01.09,81.01,81,Uring Tutra
81.01.09.2017,81.01.09,81.01,81,Walling Spanciby
81.01.09.2018,81.01.09,81.01,81,Combir Kasestoren
81.01.11.2011,81.01.11,81.01,81,Telutih Baru
81.01.11.2012,81.01.11,81.01,81,Mosso
81.01.11.2013,81.01.11,81.01,81,Hatumete
81.01.11.2014,81.01.11,81.01,81,Hatu
81.01.11.2015,81.01.11,81.01,81,Piliana
81.01.11.2016,81.01.11,81.01,81,Yaputih
81.01.11.2017,81.01.11,81.01,81,Saunulu
81.01.11.2018,81.01.11,81.01,81,Tehoru
81.01.11.2019,81.01.11,81.01,81,Haya
81.01.11.2020,81.01.11,81.01,81,Salamahu
81.01.12.2001,81.01.12,81.01,81,Booi
81.01.12.2002,81.01.12,81.01,81,Paperu
81.01.12.2003,81.01.12,81.01,81,Tiouw
81.01.12.2004,81.01.12,81.01,81,Haria
81.01.12.2005,81.01.12,81.01,81,Porto
81.01.12.2006,81.01.12,81.01,81,Kulur
81.01.12.2012,81.01.12,81.01,81,Saparua
81.01.13.2001,81.01.13,81.01,81,Aboru
81.01.13.2002,81.01.13,81.01,81,Wassu
81.01.13.2003,81.01.13,81.01,81,Oma
81.01.13.2004,81.01.13,81.01,81,Haruku
81.01.13.2005,81.01.13,81.01,81,Sameth
81.01.13.2006,81.01.13,81.01,81,Rohomoni
81.01.13.2007,81.01.13,81.01,81,Kabauw
81.01.13.2008,81.01.13,81.01,81,Kailolo
81.01.13.2009,81.01.13,81.01,81,Pelauw
81.01.13.2010,81.01.13,81.01,81,Kariu
81.01.13.2011,81.01.13,81.01,81,Hulaliu
81.01.14.2001,81.01.14,81.01,81,Liang
81.01.14.2002,81.01.14,81.01,81,Waai
81.01.14.2003,81.01.14,81.01,81,Tulehu
81.01.14.2004,81.01.14,81.01,81,Tial
81.01.14.2005,81.01.14,81.01,81,Tengah Tengah
81.01.14.2006,81.01.14,81.01,81,Suli
81.01.15.2006,81.01.15,81.01,81,Asilulu
81.01.15.2007,81.01.15,81.01,81,Ureng
81.01.15.2008,81.01.15,81.01,81,Negeri Lima
81.01.15.2009,81.01.15,81.01,81,Seith
81.01.15.2010,81.01.15,81.01,81,Kaitetu
81.01.15.2011,81.01.15,81.01,81,Hila
81.01.15.2012,81.01.15,81.01,81,Wakal
81.01.15.2013,81.01.15,81.01,81,Hitulama
81.01.15.2014,81.01.15,81.01,81,Hitumessing
81.01.15.2015,81.01.15,81.01,81,Mamala
81.01.15.2016,81.01.15,81.01,81,Morella
81.01.16.2001,81.01.16,81.01,81,Ameth
81.01.16.2002,81.01.16,81.01,81,Titawaai
81.01.16.2003,81.01.16,81.01,81,Abubu
81.01.16.2004,81.01.16,81.01,81,Akoon
81.01.16.2005,81.01.16,81.01,81,Nalahia
81.01.16.2006,81.01.16,81.01,81,Sila
81.01.16.2007,81.01.16,81.01,81,Leinitu
81.01.17.1001,81.01.17,81.01,81,Namaelo
81.01.17.1002,81.01.17,81.01,81,Namasina
81.01.17.1003,81.01.17,81.01,81,Ampera
81.01.17.1004,81.01.17,81.01,81,Lesane
81.01.17.1005,81.01.17,81.01,81,Letwaru
81.01.20.2001,81.01.20,81.01,81,Saleman
81.01.20.2002,81.01.20,81.01,81,Horale
81.01.20.2003,81.01.20,81.01,81,Wailulu
81.01.20.2004,81.01.20,81.01,81,Paa
81.01.20.2005,81.01.20,81.01,81,Karlutu Kara
81.01.20.2006,81.01.20,81.01,81,Pasanea
81.01.20.2007,81.01.20,81.01,81,Labuan
81.01.20.2008,81.01.20,81.01,81,Gale-gale
81.01.20.2009,81.01.20,81.01,81,Latea
81.01.20.2010,81.01.20,81.01,81,Lisabata Timur
81.01.20.2011,81.01.20,81.01,81,Rumahwey
81.01.20.2012,81.01.20,81.01,81,Warasiwa
81.01.20.2013,81.01.20,81.01,81,Herlau Pauni
81.01.21.2001,81.01.21,81.01,81,Waraka
81.01.21.2002,81.01.21,81.01,81,Tananahu
81.01.21.2003,81.01.21,81.01,81,Liang
81.01.21.2004,81.01.21,81.01,81,Sahulauw
81.01.22.2001,81.01.22,81.01,81,Larike
81.01.22.2002,81.01.22,81.01,81,Wakasihu
81.01.22.2003,81.01.22,81.01,81,Allang
81.01.22.2004,81.01.22,81.01,81,Liliboy
81.01.22.2005,81.01.22,81.01,81,Hatu
81.01.23.2001,81.01.23,81.01,81,Ulahahan
81.01.23.2002,81.01.23,81.01,81,Laha Kaba
81.01.23.2003,81.01.23,81.01,81,Lafa
81.01.23.2004,81.01.23,81.01,81,Yamalatu
81.01.23.2005,81.01.23,81.01,81,Hunisi
81.01.23.2006,81.01.23,81.01,81,Laimu
81.01.23.2007,81.01.23,81.01,81,Maneoratu
81.01.23.2008,81.01.23,81.01,81,Tehua
81.01.23.2009,81.01.23,81.01,81,Laha
81.01.23.2010,81.01.23,81.01,81,Wolu
81.01.24.2001,81.01.24,81.01,81,Seti
81.01.24.2002,81.01.24,81.01,81,Kobisonta
81.01.24.2003,81.01.24,81.01,81,Wailoping
81.01.24.2004,81.01.24,81.01,81,Tihuana
81.01.24.2005,81.01.24,81.01,81,Waitila
81.01.24.2006,81.01.24,81.01,81,Waiputih
81.01.24.2007,81.01.24,81.01,81,Waimusal
81.01.24.2008,81.01.24,81.01,81,Tanah Merah
81.01.24.2009,81.01.24,81.01,81,Aketernate
81.01.24.2010,81.01.24,81.01,81,Namto
81.01.24.2011,81.01.24,81.01,81,Loping Mulyo
81.01.24.2012,81.01.24,81.01,81,Wonosari
81.01.25.2001,81.01.25,81.01,81,Kobi
81.01.25.2002,81.01.25,81.01,81,Sariputih
81.01.25.2003,81.01.25,81.01,81,Maneo Rendah
81.01.25.2004,81.01.25,81.01,81,Kobimukti
81.01.25.2005,81.01.25,81.01,81,Leaway
81.01.25.2006,81.01.25,81.01,81,Samal
81.01.25.2007,81.01.25,81.01,81,Morokai
81.01.25.2008,81.01.25,81.01,81,Waimusi
81.01.25.2009,81.01.25,81.01,81,Way Asih
81.01.25.2010,81.01.25,81.01,81,Waitonipa
81.01.25.2011,81.01.25,81.01,81,Marasahua
81.01.25.2012,81.01.25,81.01,81,Kabauhari
81.01.26.2001,81.01.26,81.01,81,Ouw
81.01.26.2002,81.01.26,81.01,81,Ullath
81.01.26.2003,81.01.26,81.01,81,Siri Sori Islam
81.01.26.2004,81.01.26,81.01,81,Siri Sori Amalatu
81.01.26.2005,81.01.26,81.01,81,Mahu
81.01.26.2006,81.01.26,81.01,81,Tuhaha
81.01.26.2007,81.01.26,81.01,81,Ihamahu
81.01.26.2008,81.01.26,81.01,81,Iha
81.01.26.2009,81.01.26,81.01,81,Nolloth
81.01.26.2010,81.01.26,81.01,81,Itawaka
81.02.01.1013,81.02.01,81.02,81,Ohoijang Watdek
81.02.01.2014,81.02.01,81.02,81,Langgur
81.02.01.2015,81.02.01,81.02,81,Faan
81.02.01.2016,81.02.01,81.02,81,Sathean
81.02.01.2017,81.02.01,81.02,81,Ibra
81.02.01.2018,81.02.01,81.02,81,Ngabub
81.02.01.2048,81.02.01,81.02,81,Ohoidertawun
81.02.01.2049,81.02.01,81.02,81,Kelanit
81.02.01.2051,81.02.01,81.02,81,Kolser
81.02.01.2052,81.02.01,81.02,81,Letman
81.02.01.2057,81.02.01,81.02,81,Wearlilir
81.02.01.2067,81.02.01,81.02,81,Ohoider Atas
81.02.01.2068,81.02.01,81.02,81,Dudunwahan
81.02.01.2069,81.02.01,81.02,81,Loon
81.02.01.2071,81.02.01,81.02,81,Sitniohoi
81.02.03.2001,81.02.03,81.02,81,Werka
81.02.03.2002,81.02.03,81.02,81,Waur
81.02.03.2003,81.02.03,81.02,81,Ohoinangan
81.02.03.2004,81.02.03,81.02,81,Ler Ohoilim
81.02.03.2005,81.02.03,81.02,81,Rahareng
81.02.03.2006,81.02.03,81.02,81,Elat
81.02.03.2007,81.02.03,81.02,81,Depur
81.02.03.2008,81.02.03,81.02,81,Ohoilim
81.02.03.2009,81.02.03,81.02,81,El Ralang
81.02.03.2015,81.02.03,81.02,81,Reyamru
81.02.03.2016,81.02.03,81.02,81,Fako
81.02.03.2017,81.02.03,81.02,81,Yamtel
81.02.03.2018,81.02.03,81.02,81,Waur Tahit
81.02.03.2019,81.02.03,81.02,81,Ngefuit
81.02.03.2020,81.02.03,81.02,81,Ohoiel
81.02.03.2021,81.02.03,81.02,81,Ohoiwait
81.02.03.2022,81.02.03,81.02,81,Ohoiwang
81.02.03.2023,81.02.03,81.02,81,Fangamas
81.02.03.2024,81.02.03,81.02,81,Ohoinangan Atas
81.02.03.2025,81.02.03,81.02,81,Harangur
81.02.03.2026,81.02.03,81.02,81,Udar
81.02.03.2027,81.02.03,81.02,81,Daftel
81.02.03.2028,81.02.03,81.02,81,Karkarit
81.02.03.2029,81.02.03,81.02,81,Rahareng Atas
81.02.03.2030,81.02.03,81.02,81,Wulurat
81.02.03.2031,81.02.03,81.02,81,Wakol
81.02.03.2032,81.02.03,81.02,81,Ngurdu
81.02.03.2033,81.02.03,81.02,81,Soinrat
81.02.03.2034,81.02.03,81.02,81,Wermaf
81.02.03.2035,81.02.03,81.02,81,Bombay
81.02.03.2036,81.02.03,81.02,81,Watsin
81.02.03.2037,81.02.03,81.02,81,Sirbante
81.02.03.2038,81.02.03,81.02,81,Ngat
81.02.03.2039,81.02.03,81.02,81,Nabaheng
81.02.03.2040,81.02.03,81.02,81,Ngefuit Atas
81.02.03.2041,81.02.03,81.02,81,Watuar
81.02.03.2042,81.02.03,81.02,81,Mataholat
81.02.04.2001,81.02.04,81.02,81,Weduar
81.02.04.2003,81.02.04,81.02,81,Nerong
81.02.04.2004,81.02.04,81.02,81,Larat
81.02.04.2005,81.02.04,81.02,81,Tamangil Nuhuten
81.02.04.2006,81.02.04,81.02,81,Tamangil Nuhuyanat
81.02.04.2012,81.02.04,81.02,81,Kilwat
81.02.04.2013,81.02.04,81.02,81,Sather
81.02.04.2014,81.02.04,81.02,81,Tutrean
81.02.04.2015,81.02.04,81.02,81,Ohoirenan
81.02.04.2016,81.02.04,81.02,81,Soindat
81.02.05.2001,81.02.05,81.02,81,Hollat
81.02.05.2002,81.02.05,81.02,81,Ohoiraut
81.02.05.2003,81.02.05,81.02,81,Haar Ohoimel
81.02.05.2004,81.02.05,81.02,81,Langgiar Haar
81.02.05.2005,81.02.05,81.02,81,Banda Eli
81.02.05.2006,81.02.05,81.02,81,Watlaar
81.02.05.2007,81.02.05,81.02,81,Ohoifau
81.02.05.2008,81.02.05,81.02,81,Kilwair
81.02.05.2009,81.02.05,81.02,81,Renfan
81.02.05.2010,81.02.05,81.02,81,Hollat Solair
81.02.05.2011,81.02.05,81.02,81,Hoko
81.02.05.2012,81.02.05,81.02,81,Hollay
81.02.05.2013,81.02.05,81.02,81,Soin
81.02.05.2014,81.02.05,81.02,81,Haar Ohoimur GPM
81.02.05.2015,81.02.05,81.02,81,Haar Ohoimur RK
81.02.05.2016,81.02.05,81.02,81,Haar Ohoiwait
81.02.05.2017,81.02.05,81.02,81,Haar Wassar
81.02.05.2018,81.02.05,81.02,81,Haar Renrahantel
81.02.05.2019,81.02.05,81.02,81,Ur
81.02.05.2020,81.02.05,81.02,81,Ohoimajang
81.02.05.2021,81.02.05,81.02,81,Banda Efruan
81.02.05.2022,81.02.05,81.02,81,Banda Suku Tigapuluh
81.02.05.2023,81.02.05,81.02,81,Tuburlay
81.02.05.2024,81.02.05,81.02,81,Ohoifaruan
81.02.05.2025,81.02.05,81.02,81,Ohoiwirin
81.02.05.2026,81.02.05,81.02,81,Tuburngil
81.02.05.2027,81.02.05,81.02,81,Yamtimur
81.02.05.2028,81.02.05,81.02,81,Renfaan Islam
81.02.05.2029,81.02.05,81.02,81,Renfaan GPM
81.02.05.2030,81.02.05,81.02,81,Fanwav
81.02.13.2001,81.02.13,81.02,81,Wain
81.02.13.2002,81.02.13,81.02,81,Rewav
81.02.13.2003,81.02.13,81.02,81,Rumaat
81.02.13.2004,81.02.13,81.02,81,Rat
81.02.13.2005,81.02.13,81.02,81,Abean
81.02.13.2006,81.02.13,81.02,81,Mastur
81.02.13.2013,81.02.13,81.02,81,Ohoinol
81.02.13.2014,81.02.13,81.02,81,Semawi
81.02.13.2015,81.02.13,81.02,81,Iso
81.02.13.2016,81.02.13,81.02,81,Disuk
81.02.13.2017,81.02.13,81.02,81,Wain Baru
81.02.13.2018,81.02.13,81.02,81,Marfun
81.02.13.2019,81.02.13,81.02,81,Watngon
81.02.13.2020,81.02.13,81.02,81,Yafavun
81.02.13.2021,81.02.13,81.02,81,Mastur Baru
81.02.13.2022,81.02.13,81.02,81,Ohoilus
81.02.13.2023,81.02.13,81.02,81,Tenbuk
81.02.13.2024,81.02.13,81.02,81,Denwet
81.02.14.2001,81.02.14,81.02,81,Ohoidertutu
81.02.14.2002,81.02.14,81.02,81,Matwair
81.02.14.2003,81.02.14,81.02,81,Somlain
81.02.14.2004,81.02.14,81.02,81,Ohoiren
81.02.14.2005,81.02.14,81.02,81,Ohoira
81.02.14.2006,81.02.14,81.02,81,Warbal
81.02.14.2007,81.02.14,81.02,81,Ur Pulau
81.02.14.2008,81.02.14,81.02,81,Tanimbar Kei
81.02.14.2009,81.02.14,81.02,81,Ohoidertom
81.02.14.2010,81.02.14,81.02,81,Yatwav
81.02.15.2001,81.02.15,81.02,81,Rumadian
81.02.15.2002,81.02.15,81.02,81,Debut
81.02.15.2003,81.02.15,81.02,81,Namar
81.02.15.2004,81.02.15,81.02,81,Ngilngof
81.02.15.2005,81.02.15,81.02,81,Selayar
81.02.15.2006,81.02.15,81.02,81,Lairngangas
81.02.15.2007,81.02.15,81.02,81,Ohoiluk
81.02.15.2008,81.02.15,81.02,81,Ohoililir
81.02.15.2009,81.02.15,81.02,81,Ngayub
81.02.16.2001,81.02.16,81.02,81,Tetoat
81.02.16.2002,81.02.16,81.02,81,Dian Pulau
81.02.16.2003,81.02.16,81.02,81,Letvuan
81.02.16.2004,81.02.16,81.02,81,Evu
81.02.16.2005,81.02.16,81.02,81,Warwut
81.02.16.2006,81.02.16,81.02,81,Wab
81.02.16.2007,81.02.16,81.02,81,Dian Darat
81.02.16.2008,81.02.16,81.02,81,Wirin
81.02.16.2009,81.02.16,81.02,81,Ngursit
81.02.16.2010,81.02.16,81.02,81,Madwat
81.02.16.2011,81.02.16,81.02,81,Ohoibadar
81.02.16.2012,81.02.16,81.02,81,Watngil
81.02.16.2013,81.02.16,81.02,81,Arso
81.02.17.2001,81.02.17,81.02,81,Weer Ohoinam
81.02.17.2002,81.02.17,81.02,81,Weer Ohoiker
81.02.17.2003,81.02.17,81.02,81,Weer Frawaf
81.02.17.2004,81.02.17,81.02,81,Faa
81.02.17.2005,81.02.17,81.02,81,Dangarat
81.02.17.2006,81.02.17,81.02,81,Ohoituf
81.02.17.2007,81.02.17,81.02,81,Hangur
81.02.17.2008,81.02.17,81.02,81,Ngurwalek
81.02.17.2009,81.02.17,81.02,81,Uwat
81.02.17.2010,81.02.17,81.02,81,Uwat Wear
81.02.17.2011,81.02.17,81.02,81,Uwat Reyaan
81.02.17.2012,81.02.17,81.02,81,Mun Ohoiir
81.02.17.2013,81.02.17,81.02,81,Mun Essoy
81.02.17.2014,81.02.17,81.02,81,Mun Kahar
81.02.17.2015,81.02.17,81.02,81,Mun Ngurditwain
81.02.17.2016,81.02.17,81.02,81,Mun Werfan
81.02.17.2017,81.02.17,81.02,81,Ad Ngurwul
81.02.17.2018,81.02.17,81.02,81,Ad Ohoiwaf
81.02.17.2019,81.02.17,81.02,81,Laar
81.02.17.2020,81.02.17,81.02,81,Hoor Islam
81.02.17.2021,81.02.17,81.02,81,Hoor Kristen
81.02.17.2022,81.02.17,81.02,81,Waer
81.02.17.2023,81.02.17,81.02,81,Waerat
81.02.17.2024,81.02.17,81.02,81,Mun Ohoitadiun
81.02.17.2025,81.02.17,81.02,81,Ad Wear Aur
81.02.18.2001,81.02.18,81.02,81,Hoat
81.02.18.2002,81.02.18,81.02,81,Ngafan
81.02.18.2003,81.02.18,81.02,81,Feer
81.02.18.2004,81.02.18,81.02,81,Rerean
81.02.18.2005,81.02.18,81.02,81,Ngurko
81.02.18.2006,81.02.18,81.02,81,Hoko
81.02.18.2007,81.02.18,81.02,81,Weduar Fer
81.02.18.2008,81.02.18,81.02,81,Uat
81.02.18.2009,81.02.18,81.02,81,Ngan
81.02.18.2010,81.02.18,81.02,81,Watkidat
81.02.18.2011,81.02.18,81.02,81,Ohoilean
81.02.18.2012,81.02.18,81.02,81,Wafol
81.02.18.2013,81.02.18,81.02,81,Rahangiar
81.02.19.2001,81.02.19,81.02,81,Danar Ohoiseb
81.02.19.2002,81.02.19,81.02,81,Danar Ternate
81.02.19.2003,81.02.19,81.02,81,Danar Lumefar
81.02.19.2004,81.02.19,81.02,81,Elaar Ngursoin
81.02.19.2005,81.02.19,81.02,81,Elaar Lamagorang
81.02.19.2006,81.02.19,81.02,81,Elaar Let
81.02.19.2007,81.02.19,81.02,81,Sare
81.02.19.2008,81.02.19,81.02,81,Maar
81.02.19.2009,81.02.19,81.02,81,Uf
81.02.19.2010,81.02.19,81.02,81,Ngurwul
81.02.19.2011,81.02.19,81.02,81,Garara
81.03.01.1001,81.03.01,81.03,81,Saumlaki
81.03.01.1002,81.03.01,81.03,81,Saumlaki Utara
81.03.01.2002,81.03.01,81.03,81,Wowonda
81.03.01.2003,81.03.01,81.03,81,Ilngei
81.03.01.2004,81.03.01,81.03,81,Kabiarat
81.03.01.2005,81.03.01,81.03,81,Lauran
81.03.01.2006,81.03.01,81.03,81,Sifnana
81.03.01.2007,81.03.01,81.03,81,Olilit Raya
81.03.01.2008,81.03.01,81.03,81,Lermatang
81.03.01.2009,81.03.01,81.03,81,Latdalam
81.03.01.2010,81.03.01,81.03,81,Bomaki
81.03.01.2011,81.03.01,81.03,81,Matakus
81.03.02.2001,81.03.02,81.03,81,Adaut
81.03.02.2002,81.03.02,81.03,81,Namtabung
81.03.02.2003,81.03.02,81.03,81,Kandar
81.03.02.2004,81.03.02,81.03,81,Lingat
81.03.02.2005,81.03.02,81.03,81,Fursuy
81.03.02.2006,81.03.02,81.03,81,Werain
81.03.02.2007,81.03.02,81.03,81,Eliasa
81.03.03.2001,81.03.03,81.03,81,Tumbur
81.03.03.2002,81.03.03,81.03,81,Lorulun
81.03.03.2003,81.03.03,81.03,81,Atubul Dol
81.03.03.2004,81.03.03,81.03,81,Amdasa
81.03.03.2005,81.03.03,81.03,81,Sangliat Krawain
81.03.03.2006,81.03.03,81.03,81,Arui Bab
81.03.03.2007,81.03.03,81.03,81,Arui Das
81.03.03.2008,81.03.03,81.03,81,Sangliat Dol
81.03.03.2009,81.03.03,81.03,81,Atubul Da
81.03.04.2001,81.03.04,81.03,81,Kamatubun
81.03.04.2002,81.03.04,81.03,81,Rumah Salut
81.03.04.2003,81.03.04,81.03,81,Welutu
81.03.04.2004,81.03.04,81.03,81,Themin
81.03.04.2005,81.03.04,81.03,81,Weratan
81.03.04.2006,81.03.04,81.03,81,Wermatang
81.03.04.2007,81.03.04,81.03,81,Otemer
81.03.04.2008,81.03.04,81.03,81,Makatian
81.03.04.2009,81.03.04,81.03,81,Marantutul
81.03.05.2001,81.03.05,81.03,81,Lelingluan
81.03.05.2002,81.03.05,81.03,81,Ritabel
81.03.05.2003,81.03.05,81.03,81,Ridool
81.03.05.2004,81.03.05,81.03,81,Watidal
81.03.05.2005,81.03.05,81.03,81,Keliobar
81.03.05.2006,81.03.05,81.03,81,Kelaan
81.03.05.2007,81.03.05,81.03,81,Lamdesar Barat
81.03.05.2008,81.03.05,81.03,81,Lamdesar Timur
81.03.06.2001,81.03.06,81.03,81,Romean
81.03.06.2002,81.03.06,81.03,81,Rumngeur
81.03.06.2003,81.03.06,81.03,81,Awear
81.03.06.2004,81.03.06,81.03,81,Sofyanin
81.03.06.2005,81.03.06,81.03,81,Walerang
81.03.06.2006,81.03.06,81.03,81,Adodo Fordata
81.03.07.2001,81.03.07,81.03,81,Abat
81.03.07.2002,81.03.07,81.03,81,Labobar
81.03.07.2008,81.03.07,81.03,81,Watmasa
81.03.07.2009,81.03.07,81.03,81,Awear Rumngeur
81.03.07.2010,81.03.07,81.03,81,Karatat
81.03.07.2011,81.03.07,81.03,81,Wunlah
81.03.07.2012,81.03.07,81.03,81,Kiloon
81.03.07.2013,81.03.07,81.03,81,Lingada
81.03.07.2014,81.03.07,81.03,81,Teineman
81.03.07.2015,81.03.07,81.03,81,Wabar
81.03.07.2016,81.03.07,81.03,81,Romnus
81.03.08.2001,81.03.08,81.03,81,Lumasebu
81.03.08.2002,81.03.08,81.03,81,Kilmasa
81.03.08.2003,81.03.08,81.03,81,Meyano Bab
81.03.08.2004,81.03.08,81.03,81,Alusi Krawain
81.03.08.2005,81.03.08,81.03,81,Alusi Kelaan
81.03.08.2006,81.03.08,81.03,81,Alusi Bukjalim
81.03.08.2007,81.03.08,81.03,81,Alusi Tamrian
81.03.08.2008,81.03.08,81.03,81,Alusi Batjas
81.03.08.2009,81.03.08,81.03,81,Lorwembun
81.03.08.2010,81.03.08,81.03,81,Meyano Das
81.03.09.2001,81.03.09,81.03,81,Arma
81.03.09.2002,81.03.09,81.03,81,Watmuri
81.03.09.2003,81.03.09,81.03,81,Manglusi
81.03.09.2004,81.03.09,81.03,81,Tutukembong
81.03.09.2005,81.03.09,81.03,81,Waturu
81.03.18.2001,81.03.18,81.03,81,Wedangkou
81.03.18.2002,81.03.18,81.03,81,Adodo Molu
81.03.18.2003,81.03.18,81.03,81,Wulmasa
81.03.18.2004,81.03.18,81.03,81,Tutunametal
81.03.18.2005,81.03.18,81.03,81,Nurkat
81.04.01.2001,81.04.01,81.04,81,Namlea
81.04.01.2002,81.04.01,81.04,81,Lala
81.04.01.2003,81.04.01,81.04,81,Karang Jaya
81.04.01.2009,81.04.01,81.04,81,Siahoni
81.04.01.2010,81.04.01,81.04,81,Jamilu
81.04.01.2011,81.04.01,81.04,81,Sanleko
81.04.01.2012,81.04.01,81.04,81,Batu boy
81.04.02.2004,81.04.02,81.04,81,Waepure
81.04.02.2005,81.04.02,81.04,81,Waemangit
81.04.02.2006,81.04.02,81.04,81,Air Buaya
81.04.02.2007,81.04.02,81.04,81,Tanjung Karang
81.04.02.2008,81.04.02,81.04,81,Bara
81.04.02.2014,81.04.02,81.04,81,Selwadu
81.04.02.2018,81.04.02,81.04,81,Wasbaka
81.04.02.2019,81.04.02,81.04,81,Kampung Baru
81.04.02.2020,81.04.02,81.04,81,Batlale
81.04.02.2023,81.04.02,81.04,81,Awilinan
81.04.03.2001,81.04.03,81.04,81,Savana Jaya
81.04.03.2002,81.04.03,81.04,81,Waetele
81.04.03.2003,81.04.03,81.04,81,Waekasar
81.04.03.2004,81.04.03,81.04,81,Waenetat
81.04.03.2016,81.04.03,81.04,81,Waekerta
81.04.03.2019,81.04.03,81.04,81,Wanareja
81.04.03.2027,81.04.03,81.04,81,Gogorea
81.04.06.2001,81.04.06,81.04,81,Lamahang
81.04.06.2002,81.04.06,81.04,81,Waplau
81.04.06.2003,81.04.06,81.04,81,Waeura
81.04.06.2004,81.04.06,81.04,81,Samalagi
81.04.06.2005,81.04.06,81.04,81,Namsina
81.04.06.2006,81.04.06,81.04,81,Hatawano
81.04.06.2007,81.04.06,81.04,81,Waelihang
81.04.06.2008,81.04.06,81.04,81,Waprea
81.04.06.2009,81.04.06,81.04,81,Waepotih
81.04.06.2010,81.04.06,81.04,81,Skikilale
81.04.10.2001,81.04.10,81.04,81,Ilath
81.04.10.2002,81.04.10,81.04,81,Batu Jungku
81.04.10.2003,81.04.10,81.04,81,Pela
81.04.10.2004,81.04.10,81.04,81,Waemorat
81.04.10.2006,81.04.10,81.04,81,Namlea Ilath
81.04.11.2001,81.04.11,81.04,81,Kubalahin
81.04.11.2002,81.04.11,81.04,81,Waegeren
81.04.11.2003,81.04.11,81.04,81,Grandeng
81.04.11.2004,81.04.11,81.04,81,Lele
81.04.11.2005,81.04.11,81.04,81,Wanakarta
81.04.11.2006,81.04.11,81.04,81,Wabloy
81.04.11.2007,81.04.11,81.04,81,Ohilahin
81.04.11.2008,81.04.11,81.04,81,Tifu
81.04.11.2009,81.04.11,81.04,81,Wapsalit
81.04.11.2010,81.04.11,81.04,81,Nafrua
81.04.12.2001,81.04.12,81.04,81,Waelo
